lat,lon,timezone,timezone_offset,data,City
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697202000, 'sunrise': 1697174782, 'sunset': 1697214915, 'temp': 25.59, 'feels_like': 25.64, 'pressure': 1020, 'humidity': 55, 'dew_point': 15.89, 'clouds': 20, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 40, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697205600, 'sunrise': 1697174782, 'sunset': 1697214915, 'temp': 25.49, 'feels_like': 25.48, 'pressure': 1019, 'humidity': 53, 'dew_point': 15.22, 'clouds': 20, 'visibility': 10000, 'wind_speed': 1.54, 'wind_deg': 0, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697209200, 'sunrise': 1697174782, 'sunset': 1697214915, 'temp': 25.3, 'feels_like': 25.3, 'pressure': 1019, 'humidity': 54, 'dew_point': 15.33, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 90, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697212800, 'sunrise': 1697174782, 'sunset': 1697214915, 'temp': 24.66, 'feels_like': 24.64, 'pressure': 1019, 'humidity': 56, 'dew_point': 15.3, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 80, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697216400, 'sunrise': 1697174782, 'sunset': 1697214915, 'temp': 22.12, 'feels_like': 22.14, 'pressure': 1019, 'humidity': 67, 'dew_point': 15.71, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.54, 'wind_deg': 80, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697220000, 'sunrise': 1697174782, 'sunset': 1697214915, 'temp': 20.1, 'feels_like': 20.05, 'pressure': 1018, 'humidity': 72, 'dew_point': 14.9, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.54, 'wind_deg': 30, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697223600, 'sunrise': 1697174782, 'sunset': 1697214915, 'temp': 19.25, 'feels_like': 19.19, 'pressure': 1018, 'humidity': 75, 'dew_point': 14.71, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 100, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697227200, 'sunrise': 1697174782, 'sunset': 1697214915, 'temp': 20.21, 'feels_like': 20.06, 'pressure': 1019, 'humidity': 68, 'dew_point': 14.12, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 240, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697230800, 'sunrise': 1697174782, 'sunset': 1697214915, 'temp': 19.67, 'feels_like': 19.47, 'pressure': 1018, 'humidity': 68, 'dew_point': 13.61, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 220, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697234400, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 19.04, 'feels_like': 18.78, 'pressure': 1019, 'humidity': 68, 'dew_point': 13, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 210, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697238000, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 18.13, 'feels_like': 17.83, 'pressure': 1018, 'humidity': 70, 'dew_point': 12.58, 'clouds': 0, 'visibility': 10000, 'wind_speed': 3.09, 'wind_deg': 200, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697241600, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 17.86, 'feels_like': 17.48, 'pressure': 1018, 'humidity': 68, 'dew_point': 11.88, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.03, 'wind_deg': 0, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697245200, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 18.29, 'feels_like': 17.85, 'pressure': 1017, 'humidity': 64, 'dew_point': 11.37, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 230, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697248800, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 16.72, 'feels_like': 16.2, 'pressure': 1016, 'humidity': 67, 'dew_point': 10.57, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 200, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697252400, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 16.38, 'feels_like': 15.82, 'pressure': 1016, 'humidity': 67, 'dew_point': 10.24, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.54, 'wind_deg': 220, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697256000, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 15.59, 'feels_like': 15.06, 'pressure': 1016, 'humidity': 71, 'dew_point': 10.36, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.54, 'wind_deg': 210, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697259600, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 15.77, 'feels_like': 15.28, 'pressure': 1015, 'humidity': 72, 'dew_point': 10.74, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 210, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697263200, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 15.59, 'feels_like': 15.14, 'pressure': 1016, 'humidity': 74, 'dew_point': 10.98, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 210, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697266800, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 18.27, 'feels_like': 17.95, 'pressure': 1016, 'humidity': 69, 'dew_point': 12.49, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 200, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697270400, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 21.12, 'feels_like': 20.96, 'pressure': 1016, 'humidity': 64, 'dew_point': 14.05, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 210, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697274000, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 22.49, 'feels_like': 22.39, 'pressure': 1016, 'humidity': 61, 'dew_point': 14.6, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.54, 'wind_deg': 220, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697277600, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 24.13, 'feels_like': 24.01, 'pressure': 1015, 'humidity': 54, 'dew_point': 14.25, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.79, 'wind_deg': 66, 'wind_gust': 3.58, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697281200, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 25.14, 'feels_like': 25.07, 'pressure': 1014, 'humidity': 52, 'dew_point': 14.6, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 120, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697284800, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 25.8, 'feels_like': 25.77, 'pressure': 1013, 'humidity': 51, 'dew_point': 14.9, 'clouds': 0, 'visibility': 10000, 'wind_speed': 3.09, 'wind_deg': 50, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697288400, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 26.3, 'feels_like': 26.3, 'pressure': 1012, 'humidity': 49, 'dew_point': 14.74, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 30, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697292000, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 26.21, 'feels_like': 26.21, 'pressure': 1012, 'humidity': 49, 'dew_point': 14.66, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 50, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697295600, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 26.03, 'feels_like': 26.03, 'pressure': 1012, 'humidity': 50, 'dew_point': 14.81, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 30, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697299200, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 25.18, 'feels_like': 25.09, 'pressure': 1011, 'humidity': 51, 'dew_point': 14.33, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.54, 'wind_deg': 30, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697302800, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 22.12, 'feels_like': 22.01, 'pressure': 1011, 'humidity': 62, 'dew_point': 14.5, 'clouds': 0, 'visibility': 10000, 'wind_speed': 0.51, 'wind_deg': 0, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697306400, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 20.75, 'feels_like': 20.63, 'pressure': 1012, 'humidity': 67, 'dew_point': 14.41, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.03, 'wind_deg': 0, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697310000, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 21.02, 'feels_like': 20.93, 'pressure': 1011, 'humidity': 67, 'dew_point': 14.66, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.34, 'wind_deg': 210, 'wind_gust': 2.68, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697313600, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 19.22, 'feels_like': 19.03, 'pressure': 1012, 'humidity': 70, 'dew_point': 13.62, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.03, 'wind_deg': 0, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'rain': {'3h': 0.13}}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697317200, 'sunrise': 1697261258, 'sunset': 1697301210, 'temp': 19.98, 'feels_like': 19.81, 'pressure': 1012, 'humidity': 68, 'dew_point': 13.9, 'clouds': 20, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 230, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'rain': {'3h': 0.13}}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697320800, 'sunrise': 1697347734, 'sunset': 1697387506, 'temp': 19.02, 'feels_like': 18.83, 'pressure': 1012, 'humidity': 71, 'dew_point': 13.65, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 210, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'rain': {'3h': 0.13}}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697324400, 'sunrise': 1697347734, 'sunset': 1697387506, 'temp': 19.28, 'feels_like': 19.12, 'pressure': 1011, 'humidity': 71, 'dew_point': 13.9, 'clouds': 0, 'visibility': 10000, 'wind_speed': 0.51, 'wind_deg': 0, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
