lat,lon,timezone,timezone_offset,data,City
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697238000, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 20.3, 'feels_like': 20.21, 'pressure': 1021, 'humidity': 70, 'dew_point': 14.65, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 80, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697241600, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 20.04, 'feels_like': 19.95, 'pressure': 1021, 'humidity': 71, 'dew_point': 14.63, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.03, 'wind_deg': 0, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697245200, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 19.62, 'feels_like': 19.54, 'pressure': 1020, 'humidity': 73, 'dew_point': 14.65, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 20, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697248800, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 18.91, 'feels_like': 18.79, 'pressure': 1019, 'humidity': 74, 'dew_point': 14.18, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 10, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697252400, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 18.09, 'feels_like': 17.94, 'pressure': 1019, 'humidity': 76, 'dew_point': 13.8, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 360, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697256000, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 17.53, 'feels_like': 17.22, 'pressure': 1019, 'humidity': 72, 'dew_point': 12.43, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 340, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697259600, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 17.53, 'feels_like': 17.06, 'pressure': 1019, 'humidity': 66, 'dew_point': 11.11, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 350, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697263200, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 17.93, 'feels_like': 17.48, 'pressure': 1019, 'humidity': 65, 'dew_point': 11.26, 'clouds': 20, 'visibility': 10000, 'wind_speed': 1.03, 'wind_deg': 70, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697266800, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 20.23, 'feels_like': 19.77, 'pressure': 1018, 'humidity': 56, 'dew_point': 11.18, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 350, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697270400, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 23.03, 'feels_like': 22.77, 'pressure': 1019, 'humidity': 53, 'dew_point': 12.94, 'clouds': 0, 'visibility': 10000, 'wind_speed': 3.09, 'wind_deg': 330, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Cagliari
